user_id,movie_id,rating
346,203,5
646,328,3
620,561,4
649,692,3
464,32,3
321,258,4
456,117,4
58,185,5
456,203,4
434,15,3
706,14,3
608,258,3
691,692,3
498,275,3
428,210,4
159,589,3
460,158,2
233,1100,2
622,659,5
408,1093,2
642,111,4
588,286,3
344,620,2
194,386,2
462,1163,4
513,181,4
497,212,3
416,946,4
388,283,5
11,416,3
475,1036,2
652,1023,3
486,550,3
249,458,5
209,443,4
665,1266,5
647,5,4
542,111,4
536,88,2
267,831,3
43,496,4
434,31,5
500,125,3
223,687,2
699,181,5
193,88,3
404,8,4
681,94,3
480,100,4
144,447,5
562,210,4
199,410,3
594,151,5
703,209,3
428,405,3
617,97,5
591,534,5
456,70,4
629,172,3
22,214,3
465,328,4
642,24,4
48,997,1
63,273,2
670,188,2
684,319,2
567,509,4
410,1475,3
177,7,4
654,1607,3
462,1377,4
609,591,3
517,820,2
619,1,5
696,331,3
654,77,3
654,500,2
587,164,5
93,951,3
449,823,3
140,619,4
290,597,3
449,274,4
449,380,5
473,664,4
314,204,5
663,469,3
290,202,4
84,132,5
292,174,5
268,792,4
71,69,4
591,307,4
15,684,5
626,939,3
387,559,5
547,234,4
352,358,1
248,421,5
221,716,2
489,926,2
532,1016,3
241,283,4
243,68,5
550,728,2
503,448,5
377,237,4
685,187,5
658,89,4
499,611,5
546,333,4
221,816,1
221,191,2
4,216,1
684,340,2
703,354,4
298,970,4
478,281,3
429,248,3
404,1103,2
109,88,4
456,195,5
404,1070,1
112,9,3
654,1538,3
641,88,5
691,287,3
495,204,3
665,529,5
654,792,3
641,139,1
451,62,2
101,49,2
528,319,4
654,284,2
654,619,3
234,1176,5
186,179,5
681,443,3
404,684,3
405,663,5
647,471,4
604,325,2
396,855,4
108,95,4
454,64,4
471,78,1
157,1016,3
686,245,3
300,758,3
262,1,5
428,202,4
530,688,1
17,528,4
681,940,2
471,928,4
626,1136,4
298,77,3
694,300,1
656,151,4
398,233,3
181,150,3
245,181,5
692,289,3
372,571,1
456,231,4
436,843,4
592,193,4
39,321,4
84,136,4
218,38,1
542,239,2
392,204,4
59,684,4
549,288,5
233,443,3
27,288,5
387,596,4
544,384,3
541,273,3
653,825,3
581,50,5
4,420,3
654,733,3
166,83,5
652,967,2
496,399,4
327,692,4
674,306,5
404,1219,1
532,22,4
561,402,5
649,650,2
404,784,1
523,403,4
495,227,1
657,772,3
319,274,4
660,676,4
404,1044,4
179,961,5
89,454,2
696,298,4
290,100,5
290,69,5
377,125,2
214,174,4
542,170,4
11,215,4
665,699,3
405,39,4
644,59,5
127,393,4
631,150,2
482,229,3
150,628,5
11,4,5
478,727,5
626,83,3
456,792,4
605,42,3
58,616,5
585,397,3
360,168,4
665,132,4
71,222,1
473,274,3
632,172,3
335,780,3
140,871,3
682,511,5
567,478,4
89,221,4
620,250,4
364,268,5
588,749,3
367,234,3
522,509,4
62,25,4
180,1345,1
254,325,1
704,58,2
372,510,3
432,326,2
638,305,1
444,7,1
115,323,3
629,832,2
479,89,4
489,1386,4
302,425,4
586,350,3
415,463,4
12,818,3
249,754,4
649,1065,4
633,748,3
312,505,5
268,496,5
435,559,4
681,1074,4
42,294,5
98,313,5
200,196,4
607,185,5
404,480,4
392,696,4
434,105,3
642,367,4
193,507,4
404,12,5
439,350,5
384,1069,4
34,333,4
696,301,5
344,1281,4
707,322,3
533,273,5
654,936,3
300,462,2
662,332,4
568,473,4
404,790,1
536,168,4
649,671,3
620,180,4
664,156,5
443,9,5
456,94,3
670,748,3
506,315,5
63,288,4
287,136,5
55,443,4
183,65,4
550,685,1
681,293,4
216,403,5
526,4,2
397,174,5
436,699,4
533,294,5
388,154,3
415,472,4
493,294,4
621,472,3
665,245,3
560,702,3
405,1194,4
599,510,5
183,1,4
653,50,5
654,1085,2
283,751,3
396,346,4
245,172,5
293,1011,2
141,425,4
600,225,1
292,518,5
486,96,5
397,73,3
444,118,2
335,1183,1
641,364,5
55,373,4
446,284,4
618,405,3
523,1152,3
582,7,5
206,69,4
123,173,2
654,481,2
167,225,5
306,70,4
180,289,4
654,1649,3
324,200,2
422,125,2
706,663,4
633,21,2
19,378,3
523,836,2
660,95,5
464,705,4
568,508,3
609,79,3
628,340,2
302,255,4
312,211,5
81,474,3
547,1014,4
473,208,3
606,45,4
591,1514,5
622,648,5
307,210,4
382,345,2
697,83,5
617,596,4
94,465,3
566,484,4
449,316,4
449,166,5
683,161,3
626,69,3
286,100,5
408,192,4
98,147,5
536,64,3
620,241,4
201,269,4
641,148,5
494,143,1
40,168,5
601,988,4
504,588,5
654,672,2
294,237,4
449,125,4
578,286,4
616,175,4
616,573,4
685,180,5
565,192,5
608,288,2
404,101,1
89,218,5
70,174,2
641,68,3
108,229,5
598,1315,4
345,423,4
451,154,5
617,239,3
532,696,3
449,535,3
649,286,3
532,204,4
329,969,5
345,842,1
636,408,5
681,50,5
129,29,3
93,228,4
542,8,4
475,80,3
197,434,3
636,255,3
497,514,4
456,405,5
221,377,1
623,741,4
581,268,4
392,1435,3
86,153,5
669,945,4
55,501,3
505,92,3
434,566,4
497,887,3
654,213,4
681,541,3
647,399,4
115,678,3
110,302,5
13,265,3
456,732,4
307,496,3
471,569,4
642,181,3
594,929,2
58,371,4
505,224,1
649,175,4
504,204,3
621,298,4
681,122,3
386,295,3
13,923,5
144,343,5
708,219,4
144,898,1
620,268,4
631,186,5
703,381,3
115,515,4
658,659,3
327,1107,3
706,256,4
663,81,5
685,172,4
232,633,5
180,460,1
706,716,2
158,476,5
659,625,3
693,196,5
261,283,3
473,107,3
649,143,5
491,479,3
408,661,5
451,631,4
37,401,3
265,321,3
534,153,4
392,810,4
524,15,4
477,69,3
434,239,4
662,273,4
91,258,4
532,291,3
89,133,5
523,930,3
627,305,5
617,4,2
552,135,4
398,544,2
523,72,4
22,144,3
550,595,2
434,3,3
147,227,4
505,391,2
333,879,3
351,56,5
608,125,4
549,121,5
275,184,4
53,100,5
203,316,4
572,479,4
503,651,4
473,212,4
166,288,3
17,704,3
692,1522,3
400,566,5
406,248,4
591,405,4
12,573,3
529,582,4
584,61,4
233,416,4
82,225,3
540,1185,2
360,794,3
371,443,4
455,226,2
664,298,3
425,50,4
567,855,1
505,241,2
324,647,5
256,275,4
693,229,4
551,286,4
415,1441,3
127,367,4
568,826,3
633,411,4
7,227,4
42,168,4
704,827,4
520,56,4
345,385,5
647,175,3
200,317,3
312,300,4
587,94,2
391,705,5
324,32,3
120,156,4
587,419,5
494,790,3
704,400,4
73,276,4
621,47,3
266,155,3
576,407,4
692,604,3
473,168,3
618,50,4
589,14,5
193,783,2
419,603,4
664,15,4
275,546,3
633,126,3
431,815,3
576,1,5
531,636,5
568,979,3
268,508,4
665,429,5
388,506,4
206,182,3
652,509,4
249,1426,5
614,303,5
384,46,5
670,628,3
275,313,5
453,89,1
296,984,1
91,583,3
425,705,5
600,47,3
377,1035,3
209,234,4
670,53,3
486,742,5
91,636,3
477,160,2
406,715,4
708,564,1
617,123,2
299,881,5
623,876,3
361,245,4
59,7,5
681,1220,4
664,172,4
478,108,4
641,769,5
129,1279,4
513,136,4
351,39,5
234,462,3
377,410,3
544,820,3
58,198,5
41,64,5
644,87,4
391,271,1
456,65,5
15,476,3
536,243,1
618,1016,4
532,191,4
710,421,4
617,673,3
631,483,5
534,221,3
43,102,2
649,968,4
416,106,2
147,418,3
415,737,3
660,52,4
602,229,4
158,276,5
496,731,3
378,654,5
665,474,5
428,700,3
659,527,3
319,232,4
560,578,3
43,7,5
663,450,3
122,23,4
637,238,4
654,1017,3
664,508,2
292,638,4
405,151,2
377,318,5
397,47,3
638,724,3
453,1035,3
124,117,3
473,511,5
404,448,4
108,81,2
157,1067,4
706,526,1
654,728,2
408,606,4
453,237,4
524,151,5
307,203,5
513,473,3
453,879,4
467,655,5
404,1271,2
632,322,3
631,655,3
505,68,4
400,143,4
662,1073,3
116,596,3
203,322,3
635,740,4
587,208,3
634,301,3
238,69,1
448,1142,4
182,202,4
653,294,3
232,498,5
649,4,3
654,97,3
708,64,5
536,135,5
560,212,3
708,769,3
706,153,3
199,582,4
173,721,2
502,275,5
683,218,1
620,746,4
654,867,4
312,142,3
498,295,2
500,1067,5
234,50,5
654,117,2
681,97,4
654,149,4
666,318,5
561,1039,4
462,1197,4
388,1036,2
629,70,2
441,27,2
600,172,4
620,174,3
344,131,4
86,926,4
305,283,3
71,402,4
592,69,5
247,250,3
27,185,5
580,181,3
57,462,4
657,98,4
587,125,3
90,750,5
647,68,1
621,46,4
626,1074,3
626,258,4
709,627,4
625,948,1
479,213,5
182,228,4
641,195,3
624,191,3
360,451,3
607,423,4
523,578,5
585,379,4
416,393,4
631,81,5
497,183,4
575,257,4
12,761,4
591,118,3
336,181,2
428,338,3
601,127,5
607,753,5
508,754,1
591,1097,4
129,294,5
337,525,4
707,471,4
415,27,4
38,294,4
58,1048,4
278,31,3
692,472,3
597,292,4
487,196,3
664,111,4
492,357,5
333,744,3
324,1149,4
229,491,3
457,696,3
166,237,4
392,290,3
453,483,3
604,300,2
115,181,4
465,258,4
231,250,4
527,402,4
642,235,4
44,1059,2
706,676,4
457,526,5
633,313,5
531,335,3
477,300,3
317,179,4
498,605,1
494,423,5
441,117,3
434,69,4
706,866,2
48,171,4
693,419,4
441,33,3
59,204,4
248,173,5
704,298,5
638,137,3
489,93,4
358,118,3
451,947,5
188,178,5
264,756,4
252,433,3
693,300,4
69,142,3
428,181,5
84,1136,3
652,216,3
505,173,4
644,403,3
536,1451,3
103,871,2
660,357,4
617,356,2
115,1039,4
343,928,2
539,1048,4
692,427,4
205,337,2
81,367,4
398,576,3
177,735,5
495,433,4
560,1449,5
591,121,4
471,373,4
398,451,3
99,326,3
200,346,4
617,371,3
587,781,2
167,1012,5
317,321,4
267,525,4
614,518,4
247,1,3
353,241,3
69,408,4
560,47,4
568,16,3
253,403,3
300,576,4
681,273,4
613,717,4
614,462,4
704,622,4
331,742,5
140,1047,4
478,177,4
665,1045,4
605,1280,2
267,240,2
569,690,3
300,451,4
434,159,5
560,174,4
683,88,4
471,576,5
377,79,4
589,130,1
372,380,4
507,168,4
449,1208,3
617,215,4
591,1281,3
434,29,3
220,1267,3
492,71,5
518,332,3
455,135,4
541,99,5
647,195,5
59,215,4
55,227,3
591,922,3
698,1,3
416,895,3
392,168,4
462,268,4
473,45,5
494,402,3
404,143,5
685,504,5
617,1032,2
12,670,3
528,271,4
462,472,3
578,433,3
642,100,5
233,13,3
58,212,4
200,145,3
317,722,4
263,7,5
229,266,4
412,332,3
685,357,5
489,224,2
621,705,3
233,301,3
585,254,4
520,755,3
654,271,3
599,1188,3
233,223,3
703,316,4
486,230,5
503,631,4
435,1048,2
449,393,4
380,132,5
379,570,3
372,83,5
711,747,3
487,612,4
487,515,4
662,924,3
449,845,4
611,237,3
18,202,4
193,419,2
641,790,4
682,264,2
560,614,3
616,429,3
193,1044,2
560,405,2
473,497,5
189,326,4
397,495,4
658,202,4
342,179,5
703,604,5
197,69,4
654,1067,2
526,498,4
654,572,2
565,959,4
576,208,4
421,286,5
607,318,4
641,699,5
188,934,2
620,96,5
558,502,4
505,239,3
568,15,4
655,347,4
513,215,4
432,273,3
398,564,3
652,239,5
225,203,5
600,410,4
455,421,3
536,434,3
458,332,3
21,181,5
319,89,4
428,281,3
486,403,4
100,288,4
632,385,4
672,347,4
533,1,5
216,172,1
296,168,5
547,1278,4
523,492,3
647,385,5
426,332,5
647,290,3
465,313,5
329,15,5
563,257,4
101,95,4
693,684,4
551,248,4
90,1126,1
647,827,3
151,173,5
392,655,3
693,193,4
637,241,3
393,257,4
587,131,5
664,307,3
668,521,4
455,845,3
560,188,4
37,409,5
499,559,4
654,1197,3
157,866,2
581,472,4
188,165,5
647,722,3
343,285,5
404,1036,1
504,1,3
679,276,5
335,1079,1
505,195,4
660,1045,3
428,90,4
209,755,3
649,313,4
641,15,5
185,356,5
600,91,5
599,530,4
326,896,5
536,321,3
392,84,3
346,159,4
464,136,4
302,746,4
532,687,2
540,1036,2
513,313,5
467,70,3
625,289,1
591,192,5
699,144,4
464,172,3
416,1040,2
584,1319,2
342,1008,4
326,86,4
523,443,4
406,315,4
566,293,5
200,185,5
531,554,4
388,285,5
452,77,3
17,189,5
665,656,4
247,180,3
188,151,5
547,717,4
649,367,2
652,748,5
692,143,4
663,210,4
84,1174,3
353,733,3
504,294,3
645,319,3
652,405,3
576,673,3
192,153,4
177,157,5
12,453,2
313,775,3
682,286,2
485,333,2
478,270,4
675,751,4
404,1415,1
504,210,4
327,849,3
343,71,3
641,249,5
384,173,4
388,520,3
548,472,3
483,173,5
245,672,4
654,1252,3
243,70,4
642,77,3
127,220,1
17,631,5
576,210,3
275,42,4
56,288,4
532,294,4
694,307,4
505,425,4
665,518,4
392,132,2
607,196,5
189,148,4
560,130,4
386,774,3
315,633,4
93,710,3
714,228,3
180,109,1
285,781,4
700,316,5
377,482,4
587,85,5
549,301,2
624,179,4
425,23,4
59,9,5
64,476,3
99,269,4
626,184,4
498,902,5
370,69,5
310,404,3
91,382,4
586,269,3
570,124,4
176,258,3
12,815,4
491,131,3
641,625,3
560,12,5
665,186,2
253,1060,3
455,1010,5
621,166,5
601,748,3
576,949,2
712,310,4
310,755,4
560,665,3
536,479,4
233,511,5
667,286,4
628,265,4
194,276,4
287,174,4
473,182,5
111,751,4
666,1101,3
148,1295,3
663,169,5
607,969,5
712,539,3
150,199,3
270,131,4
714,202,5
585,672,2
499,396,3
428,496,4
572,178,4
697,497,3
428,1218,3
476,756,4
386,434,5
162,305,2
591,294,3
638,707,5
391,250,3
496,122,1
180,1335,1
532,504,4
506,748,5
398,628,3
587,72,4
436,1227,3
63,650,3
386,231,3
449,609,5
333,1132,2
503,411,4
180,683,1
398,824,2
496,28,3
134,203,4
618,258,5
550,70,4
652,22,5
681,658,4
483,51,4
533,763,4
191,25,4
435,585,3
328,295,4
353,60,5
411,651,4
647,4,1
639,4,4
70,429,4
689,85,1
455,97,4
660,531,4
15,125,3
653,969,5
436,286,2
706,640,2
706,302,4
560,132,2
22,217,2
326,447,4
444,762,1
715,318,5
612,28,3
362,69,3
378,310,4
568,748,2
229,284,1
621,737,5
526,100,5
537,275,4
642,508,4
143,282,4
382,435,4
505,715,2
658,317,4
505,802,4
626,434,4
235,100,3
93,813,5
658,181,3
639,186,5
189,508,3
647,687,1
568,225,3
360,218,3
712,1656,2
605,56,5
633,340,4
681,1428,3
148,1296,3
23,79,4
111,294,3
405,136,4
502,19,5
424,1,2
449,1091,4
654,166,3
166,512,5
346,405,4
292,192,5
607,50,1
13,191,4
560,319,2
153,211,4
594,324,3
199,622,3
12,410,1
535,746,5
698,321,3
157,408,5
428,4,4
406,561,4
56,240,2
404,1405,1
667,354,4
384,1252,5
715,483,5
565,1005,5
415,425,4
706,478,4
10,29,3
508,289,2
12,775,4
483,392,4
621,558,2
593,988,2
496,545,3
436,739,3
585,436,2
681,69,4
477,196,3
20,564,3
518,1293,5
498,300,4
531,307,4
523,604,4
600,443,4
592,470,2
681,191,3
678,181,5
550,544,4
664,427,5
323,276,5
654,1475,3
696,273,5
37,411,3
658,735,3
326,568,2
710,64,4
313,332,5
585,237,4
42,248,4
101,88,3
542,97,3
24,495,4
659,21,3
587,399,3
446,815,3
88,49,4
378,393,4
710,684,3
636,717,3
262,98,4
10,724,3
144,66,4
665,25,3
660,408,5
407,324,5
655,286,1
471,1110,5
304,433,2
346,943,4
9,69,4
560,447,3
669,615,3
602,1240,5
494,90,4
564,713,5
639,168,5
523,751,4
341,251,5
166,655,4
658,402,3
130,9,5
615,1313,4
223,660,4
660,216,5
671,281,3
403,307,4
5,79,3
560,191,3
680,898,4
287,651,4
659,202,2
663,735,4
63,559,3
94,22,4
544,79,4
523,129,5
177,460,2
388,202,5
415,395,2
97,502,2
452,552,2
594,922,4
436,1098,3
290,1079,2
632,276,3
570,64,4
151,153,4
526,177,5
448,742,3
302,283,3
632,317,3
544,378,3
525,50,5
25,456,1
4,438,1
506,334,5
693,195,4
714,739,2
587,154,4
86,802,4
86,47,3
586,1483,4
379,204,2
522,116,5
624,433,3
28,268,5
300,959,4
707,268,3
457,896,5
471,69,5
275,27,3
372,24,4
417,346,2
662,985,3
591,248,4
641,235,2
449,1220,5
683,238,3
621,577,2
101,522,3
522,866,5
560,223,4
89,836,5
329,283,5
632,651,3
245,550,3
476,1051,5
266,230,4
660,237,4
590,100,5
605,208,3
650,242,5
647,443,2
268,196,1
677,111,4
513,200,2
108,545,2
369,423,4
179,318,5
584,970,3
592,162,5
342,747,4
0,199,4
138,676,4
505,660,3
639,64,5
76,132,3
292,1018,3
657,724,3
559,1014,4
473,692,4
662,741,4
398,1540,3
711,731,5
659,1078,2
369,613,2
243,241,4
392,258,4
431,7,2
542,24,3
659,161,1
627,300,5
444,340,5
523,79,4
398,56,3
180,1095,1
242,724,3
523,319,4
652,378,3
496,194,3
545,322,4
62,713,3
560,1103,4
395,237,4
646,705,4
486,651,5
715,91,5
654,393,2
307,77,3
373,229,5
559,358,3
587,559,5
345,211,4
654,958,3
657,511,4
275,375,1
408,195,4
609,699,2
513,259,4
366,670,4
524,288,4
672,311,4
325,161,3
416,498,4
659,71,2
93,201,4
304,144,2
167,280,4
382,484,4
649,223,3
392,1182,3
670,1222,3
65,286,1
345,743,2
715,275,5
647,862,1
248,275,4
453,259,4
180,24,1
238,921,5
599,450,4
579,181,5
670,1239,3
188,654,3
409,311,3
697,50,5
411,81,2
291,199,5
342,385,3
155,515,3
647,636,4
464,169,4
371,446,4
685,204,4
590,47,3
654,321,3
600,378,2
710,652,4
200,86,4
652,2,1
275,233,3
574,427,4
289,1035,4
248,258,5
416,831,2
647,226,4
659,50,4
15,945,4
170,690,3
16,471,2
275,552,3
659,930,2
312,419,3
600,1135,2
492,597,4
129,38,4
626,177,5
592,159,4
652,101,3
544,183,4
647,103,1
473,514,4
494,660,3
698,1060,3
698,324,4
647,434,5
48,1081,3
626,546,3
547,292,4
638,638,4
682,748,3
385,323,4
641,412,2
550,696,2
583,229,3
200,137,4
300,186,4
621,552,2
649,269,4
11,174,5
392,561,3
378,56,5
616,644,4
312,661,4
534,686,5
312,102,3
441,7,4
559,89,5
275,195,5
714,410,4
143,963,4
293,879,4
103,15,5
455,559,3
600,1047,1
307,22,4
333,899,4
523,71,3
384,557,2
663,673,3
547,928,3
420,603,4
445,306,3
520,28,3
229,132,5
377,2,2
618,300,5
12,655,5
311,479,5
485,1129,4
523,649,4
478,1007,4
534,657,5
455,9,3
108,238,2
502,603,3
660,168,5
269,869,1
380,59,3
491,242,5
494,219,4
666,186,4
681,399,4
384,177,4
617,676,2
659,569,2
460,304,4
531,29,3
607,275,5
531,97,5
275,709,4
670,258,5
197,652,3
669,228,5
330,1101,4
551,257,3
416,202,4
333,124,5
405,575,1
638,66,3
401,135,4
692,655,3
428,249,4
587,810,4
388,178,4
12,891,1
312,502,3
485,475,4
68,289,4
660,428,4
497,594,2
659,603,4
294,70,5
654,1103,3
718,673,3
73,13,4
93,72,3
620,273,4
505,749,4
404,81,3
298,727,4
457,195,4
42,8,4
665,467,4
592,659,5
504,228,2
390,258,3
343,694,5
534,655,4
588,300,5
532,792,3
470,768,3
560,430,3
222,619,2
329,708,3
561,684,4
144,1273,5
129,392,4
653,756,4
478,511,5
450,877,4
536,4,2
559,183,5
275,67,3
710,720,3
82,319,1
471,51,5
623,288,4
213,69,2
378,178,5
296,200,3
449,1271,2
662,925,3
654,291,3
576,531,4
307,196,3
502,10,5
682,313,2
343,709,5
100,125,4
525,332,2
0,57,5
681,51,5
657,182,5
477,959,4
711,392,5
144,454,1
453,289,3
597,898,4
449,79,4
213,191,4
428,537,4
647,924,1
81,946,2
641,71,5
415,834,3
704,196,4
637,100,3
660,423,4
701,346,1
589,282,2
415,281,5
693,9,5
6,551,1
621,380,4
206,242,4
685,185,5
513,301,4
523,573,4
183,476,2
641,1413,3
692,39,3
233,510,4
500,1010,4
663,678,2
64,402,4
449,1116,3
341,319,4
175,1008,4
560,431,2
621,685,2
63,419,2
435,367,4
720,87,3
708,227,2
444,1097,1
267,77,2
561,806,1
342,429,4
523,709,5
525,879,3
59,393,4
480,163,4
37,1031,5
454,69,4
620,420,4
62,813,5
338,1267,3
322,544,4
39,328,3
496,568,3
106,264,3
269,574,3
449,278,5
658,566,3
0,50,5
428,393,3
658,670,2
275,355,3
268,448,2
706,487,2
604,521,5
623,286,5
492,260,1
654,286,3
639,382,4
658,492,3
661,6,5
310,56,5
550,144,5
618,331,4
392,871,3
673,118,3
268,133,3
159,211,4
307,50,5
638,199,3
197,382,4
626,92,4
158,301,2
538,45,4
404,859,1
637,118,3
408,1449,5
144,181,5
668,340,4
607,16,2
713,282,4
377,918,3
453,657,3
371,696,4
551,243,3
538,357,4
536,414,4
207,66,4
222,185,2
560,121,3
544,743,3
560,568,3
698,456,1
668,523,4
647,1047,2
173,371,5
495,1286,2
234,1451,4
307,1135,4
509,243,3
497,443,3
447,271,4
439,1194,5
106,312,4
502,427,5
497,607,3
685,205,5
10,123,3
378,566,4
636,148,3
698,760,3
651,699,5
353,429,3
428,432,4
542,214,3
327,181,4
157,227,2
451,318,5
698,983,3
452,122,3
233,619,2
696,150,5
689,67,4
502,451,4
266,1336,1
641,959,5
449,969,4
494,91,2
576,265,5
708,195,5
592,866,5
173,244,4
675,181,5
643,258,4
398,147,5
558,322,4
397,474,4
576,582,4
325,239,3
82,393,5
487,1039,4
696,333,3
338,81,5
525,750,4
625,332,3
241,268,5
681,182,4
551,240,2
333,508,3
278,1321,4
716,287,5
372,1039,4
64,69,3
718,659,4
25,274,3
10,42,3
711,1178,4
611,118,3
531,506,5
681,80,1
683,520,4
272,347,4
424,100,4
536,288,2
453,1203,2
659,1035,2
21,17,4
663,223,4
711,385,5
304,172,4
428,726,2
591,421,5
560,744,3
127,490,5
381,135,3
486,42,3
714,231,3
677,181,3
410,435,3
278,517,4
266,100,5
449,277,3
283,333,3
462,258,5
327,984,3
434,1411,1
647,393,4
663,805,5
495,98,4
373,820,4
406,203,4
161,237,4
592,781,3
232,12,2
229,294,5
708,561,3
535,71,5
532,284,1
216,233,4
624,214,4
715,235,2
473,527,5
717,756,5
449,1248,4
69,143,5
473,230,3
711,366,5
187,288,4
456,632,5
681,1305,3
695,1176,4
698,16,3
683,186,4
576,100,4
175,129,3
366,7,5
654,183,4
689,174,4
670,685,5
98,931,2
658,675,4
216,636,2
360,276,4
683,121,3
636,411,1
536,782,3
497,172,3
406,223,4
344,81,4
537,144,4
538,127,3
720,879,4
502,132,5
91,268,4
634,875,2
158,628,3
654,1226,3
559,111,3
421,129,4
654,1108,3
12,886,5
706,166,3
197,122,1
404,960,1
416,44,2
536,655,3
342,10,4
368,900,4
556,269,3
343,4,4
714,181,4
284,222,4
482,116,3
452,258,4
715,143,5
143,751,4
715,118,2
333,203,4
471,271,5
435,748,3
711,97,5
317,210,4
12,231,3
1,284,4
580,283,2
274,472,3
264,628,4
552,615,5
57,603,5
636,50,4
404,1407,1
704,427,2
604,293,3
290,129,5
641,1473,4
101,226,2
659,404,2
250,210,4
58,584,4
51,107,4
685,79,4
455,53,4
372,232,3
115,1134,4
587,133,5
721,546,3
245,67,2
270,182,3
664,71,4
710,95,4
454,17,3
697,168,3
654,1194,5
633,819,2
172,324,5
189,597,2
706,154,3
465,144,5
243,126,4
657,510,3
658,837,3
6,625,3
687,682,5
248,248,5
653,111,4
482,380,3
307,1045,4
653,317,4
486,216,4
456,559,4
200,1131,5
6,204,5
50,184,3
641,541,5
634,262,5
331,628,4
715,196,5
715,159,4
310,186,3
405,194,5
550,554,5
550,217,1
504,988,3
457,685,3
641,250,5
716,748,3
649,663,4
658,520,3
536,199,4
715,194,5
654,923,3
415,713,4
420,653,3
144,164,4
697,529,5
626,284,2
633,282,4
681,763,4
502,615,5
454,934,3
595,313,5
693,610,4
665,5,2
58,430,5
401,471,4
221,451,3
393,230,3
503,393,3
665,661,4
55,233,1
362,435,3
531,125,5
659,125,3
655,316,3
538,289,4
12,157,3
449,191,5
654,25,3
654,1128,3
289,109,3
653,168,4
434,673,3
50,655,3
585,273,5
185,684,4
711,72,4
654,402,2
86,578,3
238,171,5
320,1050,3
636,475,1
12,896,5
486,404,4
681,1016,2
714,216,4
196,879,4
697,95,3
416,142,3
616,136,3
706,283,4
658,385,5
424,62,4
616,497,3
353,381,5
537,423,4
486,578,3
614,949,3
404,736,5
307,942,3
485,14,5
40,58,3
377,95,4
406,188,3
600,763,5
675,271,3
425,648,3
720,984,3
456,783,3
108,234,4
485,137,4
101,269,2
420,183,5
457,467,4
617,969,3
696,302,5
183,340,5
681,742,3
398,755,2
534,71,4
706,1281,4
486,49,4
490,696,3
633,274,3
294,84,2
360,166,4
392,153,3
637,228,3
404,464,1
290,364,3
503,65,4
633,924,4
333,23,4
500,147,3
255,988,4
513,647,3
720,687,3
177,1047,2
200,59,4
523,304,4
459,1380,3
481,315,3
692,53,4
487,135,4
20,379,3
436,812,3
654,20,3
353,528,5
302,491,4
392,924,4
343,11,3
96,23,5
325,367,3
710,204,3
587,728,3
591,322,1
446,260,2
711,734,4
479,209,4
621,157,4
664,234,3
6,402,5
566,603,5
377,775,3
711,1119,4
253,386,2
551,282,3
592,241,5
716,25,5
398,68,3
564,970,4
689,98,5
698,544,4
665,79,3
61,402,3
177,484,4
151,1136,5
387,300,4
621,809,2
685,64,5
344,300,3
569,301,3
400,275,4
266,127,5
647,218,3
566,430,4
40,357,4
647,56,1
313,158,3
524,127,3
669,650,2
436,496,4
532,15,4
493,357,5
377,597,3
292,180,5
621,1039,5
43,222,4
306,163,3
621,142,3
629,411,4
590,127,4
447,307,2
524,475,3
81,71,4
302,298,4
306,736,3
425,483,5
406,226,3
150,133,5
582,258,4
397,203,4
343,297,4
304,269,4
63,235,4
536,292,2
692,23,4
385,840,5
496,597,3
621,408,5
539,820,3
235,64,5
221,747,2
544,491,3
428,21,2
216,586,2
636,1226,2
660,501,4
69,88,4
317,866,4
63,185,4
681,379,4
594,330,4
565,240,3
663,513,4
716,324,3
186,423,4
415,686,5
193,674,2
193,157,4
364,476,4
372,577,1
654,172,4
302,127,5
697,478,4
566,675,4
649,194,4
93,544,3
590,662,3
723,305,3
151,871,3
238,652,5
323,331,4
726,123,3
214,56,5
415,476,5
675,354,4
424,750,2
373,403,2
108,755,5
520,1244,3
564,166,4
649,210,3
177,64,5
378,116,4
146,304,5
632,252,3
720,289,3
279,8,5
531,228,5
404,238,5
704,560,2
708,29,3
637,449,2
655,875,2
497,806,3
300,802,2
477,655,3
68,182,4
42,566,3
494,416,5
665,302,5
197,164,3
683,934,3
654,875,3
714,33,3
605,562,4
616,667,2
59,136,4
471,313,5
621,496,4
356,473,3
693,671,3
649,969,3
452,186,4
536,741,2
12,306,3
641,29,5
675,748,4
710,269,5
94,665,2
664,216,4
647,1092,1
190,316,5
197,108,3
594,844,4
101,258,4
714,284,4
576,85,3
428,482,3
673,282,5
708,22,5
142,1038,3
390,168,4
187,144,3
486,727,3
492,410,4
556,327,3
453,392,2
6,545,2
59,745,5
623,328,4
465,518,4
347,974,4
620,624,5
387,258,5
536,519,3
720,333,3
364,137,3
279,229,3
563,344,4
616,774,1
724,1197,3
393,109,4
683,371,2
59,70,4
592,280,3
700,297,4
505,761,2
507,222,3
513,486,3
537,143,3
37,78,5
6,652,3
95,83,3
487,318,4
600,64,4
304,708,3
534,98,2
706,531,5
600,125,1
86,72,3
180,476,4
502,443,5
345,64,4
238,180,5
163,405,5
632,566,3
150,82,3
15,273,5
496,577,2
523,513,4
415,840,4
397,756,3
487,96,3
12,789,5
717,841,4
639,126,4
681,546,3
75,192,5
313,318,5
681,157,4
249,322,3
659,132,3
356,455,5
664,369,4
