user_id,age,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,sex_M,occ_administrator,occ_artist,occ_doctor,occ_educator,occ_engineer,occ_entertainment,occ_executive,occ_healthcare,occ_homemaker,occ_lawyer,occ_librarian,occ_marketing,occ_none,occ_other,occ_programmer,occ_retired,occ_salesman,occ_scientist,occ_student,occ_technician,occ_writer
474,0.3,0.2972972972972973,0.13513513513513514,0.0,0.21621621621621623,0.972972972972973,0.5675675675675675,0.0,1.0,0.0,0.08108108108108109,0.0,0.0,0.32432432432432434,0.6486486486486487,0.16216216216216217,0.4594594594594595,0.1891891891891892,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
475,0.28,0.29004329004329005,0.09090909090909091,0.0,0.021645021645021644,1.0,0.0735930735930736,0.0,0.2077922077922078,0.025974025974025976,0.0,0.0735930735930736,0.06060606060606061,0.017316017316017316,0.2987012987012987,0.06926406926406926,0.11688311688311688,0.07792207792207792,0.05194805194805195,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
476,0.23,0.03571428571428571,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.08928571428571429,0.0,1.0,0.0,0.07142857142857142,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
477,0.29,0.3395061728395062,0.09876543209876543,0.05555555555555555,0.11728395061728394,1.0,0.1728395061728395,0.043209876543209874,0.9197530864197531,0.006172839506172839,0.018518518518518517,0.10493827160493827,0.08024691358024691,0.07407407407407407,0.4876543209876543,0.1419753086419753,0.4691358024691358,0.10493827160493827,0.012345679012345678,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
478,0.3,1.0,0.594488188976378,0.11811023622047244,0.16141732283464566,0.7007874015748031,0.13385826771653545,0.031496062992125984,0.9409448818897638,0.011811023622047244,0.03543307086614173,0.16141732283464566,0.08267716535433071,0.10236220472440945,0.5590551181102362,0.5196850393700787,0.6653543307086615,0.44881889763779526,0.07874015748031496,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
479,0.57,0.4074074074074074,0.18518518518518517,0.08333333333333333,0.046296296296296294,0.37037037037037035,0.25925925925925924,0.0,1.0,0.0,0.14814814814814814,0.14814814814814814,0.17592592592592593,0.18518518518518517,0.37962962962962965,0.32407407407407407,0.48148148148148145,0.17592592592592593,0.1111111111111111,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
480,0.73,0.46601941747572817,0.2912621359223301,0.038834951456310676,0.10679611650485436,1.0,0.038834951456310676,0.0,0.6990291262135923,0.0,0.038834951456310676,0.0,0.038834951456310676,0.2621359223300971,0.7184466019417476,0.1650485436893204,0.42718446601941745,0.3300970873786408,0.04854368932038835,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
481,0.18,1.0,0.19047619047619047,0.0,0.047619047619047616,0.7857142857142857,0.16666666666666666,0.0,0.7380952380952381,0.0,0.0,0.14285714285714285,0.07142857142857142,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.7619047619047619,0.2619047619047619,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
482,0.29,1.0,0.7397260273972602,0.2328767123287671,0.273972602739726,0.4794520547945205,0.0273972602739726,0.0,0.958904109589041,0.0,0.0,0.0273972602739726,0.1917808219178082,0.0410958904109589,0.684931506849315,0.8904109589041096,0.2054794520547945,0.4520547945205479,0.0410958904109589,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
483,0.27,1.0,0.620817843866171,0.08550185873605948,0.20817843866171004,0.6319702602230484,0.10408921933085502,0.0,0.6431226765799256,0.08178438661710037,0.02973977695167286,0.05204460966542751,0.10037174721189591,0.02973977695167286,0.4646840148698885,0.5204460966542751,0.4200743494423792,0.2379182156133829,0.08550185873605948,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
484,0.44,0.5161290322580645,0.0,0.0967741935483871,0.0967741935483871,0.8064516129032258,0.3870967741935484,0.0,1.0,0.0,0.16129032258064516,0.1935483870967742,0.2903225806451613,0.3225806451612903,0.6774193548387096,0.0,0.7741935483870968,0.22580645161290322,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
485,0.39,0.3137254901960784,0.1568627450980392,0.032679738562091505,0.0392156862745098,0.5098039215686274,0.238562091503268,0.0457516339869281,1.0,0.0,0.032679738562091505,0.032679738562091505,0.0457516339869281,0.1111111111111111,0.35294117647058826,0.17320261437908496,0.4477124183006536,0.14705882352941177,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
486,0.22,0.9179331306990881,0.39209726443769,0.14285714285714285,0.1945288753799392,0.6778115501519757,0.24620060790273557,0.0060790273556231,1.0,0.030395136778115502,0.00303951367781155,0.057750759878419454,0.1094224924012158,0.06990881458966565,0.547112462006079,0.364741641337386,0.7021276595744681,0.20972644376899696,0.060790273556231005,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
487,0.48,0.6178861788617886,0.3617886178861789,0.036585365853658534,0.12195121951219512,0.45121951219512196,0.11382113821138211,0.0,1.0,0.0,0.028455284552845527,0.08130081300813008,0.10975609756097561,0.11788617886178862,0.44715447154471544,0.2886178861788618,0.45528455284552843,0.34959349593495936,0.06097560975609756,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
488,0.55,0.7847222222222222,0.3263888888888889,0.04861111111111111,0.2708333333333333,0.5694444444444444,0.3263888888888889,0.034722222222222224,0.9652777777777778,0.08333333333333333,0.04861111111111111,0.2847222222222222,0.08333333333333333,0.3611111111111111,0.3263888888888889,0.3194444444444444,1.0,0.1597222222222222,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
489,0.29,0.5277777777777778,0.4027777777777778,0.09722222222222222,0.125,0.5833333333333334,0.3194444444444444,0.09722222222222222,1.0,0.0,0.05555555555555555,0.027777777777777776,0.06944444444444445,0.1527777777777778,0.2638888888888889,0.5,0.3333333333333333,0.19444444444444445,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
490,0.43,0.16883116883116883,0.0,0.06493506493506493,0.0,0.3246753246753247,0.2857142857142857,0.0,1.0,0.0,0.12987012987012986,0.0,0.012987012987012988,0.24675324675324675,0.22077922077922077,0.09090909090909091,0.6493506493506493,0.1038961038961039,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
491,0.57,0.13970588235294118,0.08088235294117647,0.0,0.0,0.27941176470588236,0.16176470588235295,0.0,1.0,0.0,0.051470588235294115,0.022058823529411766,0.03676470588235294,0.11029411764705882,0.2647058823529412,0.058823529411764705,0.15441176470588236,0.34558823529411764,0.022058823529411766,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
492,0.22,1.0,0.41232227488151657,0.08056872037914692,0.11848341232227488,0.6540284360189573,0.22748815165876776,0.037914691943127965,0.8436018957345972,0.014218009478672985,0.018957345971563982,0.12322274881516587,0.13270142180094788,0.10900473933649289,0.26540284360189575,0.5497630331753555,0.6587677725118484,0.33649289099526064,0.023696682464454975,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
493,0.38,0.5591397849462365,0.3225806451612903,0.03225806451612903,0.03225806451612903,0.43010752688172044,0.1827956989247312,0.0,1.0,0.0,0.0,0.053763440860215055,0.06451612903225806,0.12903225806451613,0.25806451612903225,0.3333333333333333,0.43010752688172044,0.3333333333333333,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
494,0.29,1.0,0.6594982078853047,0.16129032258064516,0.36917562724014336,0.8745519713261649,0.2114695340501792,0.0,0.8422939068100358,0.04659498207885305,0.035842293906810034,0.3906810035842294,0.25089605734767023,0.07168458781362007,0.4336917562724014,0.5663082437275986,0.5698924731182796,0.27598566308243727,0.08243727598566308,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
495,0.21,0.592814371257485,0.40119760479041916,0.1497005988023952,0.2994011976047904,0.46107784431137727,0.1317365269461078,0.0,1.0,0.03592814371257485,0.04790419161676647,0.17964071856287425,0.23952095808383234,0.11377245508982035,0.48502994011976047,0.46706586826347307,0.5029940119760479,0.30538922155688625,0.023952095808383235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
496,0.2,1.0,0.47875354107648727,0.18696883852691218,0.23512747875354106,0.9263456090651558,0.21813031161473087,0.0084985835694051,0.5325779036827195,0.04815864022662889,0.028328611898016998,0.16997167138810199,0.11048158640226628,0.07932011331444759,0.43909348441926344,0.49575070821529743,0.5920679886685553,0.14730878186968838,0.08498583569405099,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
497,0.26,0.358974358974359,0.17094017094017094,0.004273504273504274,0.042735042735042736,0.4700854700854701,0.23504273504273504,0.03418803418803419,1.0,0.038461538461538464,0.13247863247863248,0.12393162393162394,0.03418803418803419,0.1282051282051282,0.3247863247863248,0.32051282051282054,0.5128205128205128,0.19658119658119658,0.05555555555555555,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
498,0.42,0.38860103626943004,0.29015544041450775,0.031088082901554404,0.08290155440414508,0.538860103626943,0.23316062176165803,0.0,1.0,0.0,0.06735751295336788,0.06217616580310881,0.07253886010362694,0.18652849740932642,0.3471502590673575,0.18652849740932642,0.37305699481865284,0.38341968911917096,0.05181347150259067,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
499,0.28,0.3532608695652174,0.21739130434782608,0.010869565217391304,0.07880434782608696,0.7092391304347826,0.11413043478260869,0.0,1.0,0.04076086956521739,0.024456521739130436,0.09782608695652174,0.04619565217391304,0.06521739130434782,0.5815217391304348,0.2717391304347826,0.3532608695652174,0.14402173913043478,0.010869565217391304,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
500,0.22,0.6371681415929203,0.2920353982300885,0.0,0.035398230088495575,0.8053097345132744,0.48672566371681414,0.0,1.0,0.035398230088495575,0.0,0.12389380530973451,0.02654867256637168,0.17699115044247787,0.3185840707964602,0.24778761061946902,0.6106194690265486,0.09734513274336283,0.07079646017699115,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
501,0.22,0.8363636363636363,0.3090909090909091,0.0,0.23636363636363636,0.6181818181818182,0.10909090909090909,0.0,0.2,0.03636363636363636,0.0,0.43636363636363634,0.0,0.43636363636363634,0.2,0.38181818181818183,1.0,0.21818181818181817,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
502,0.5,0.3408450704225352,0.15492957746478872,0.028169014084507043,0.07605633802816901,0.4788732394366197,0.15492957746478872,0.0,1.0,0.028169014084507043,0.056338028169014086,0.07323943661971831,0.07323943661971831,0.09295774647887324,0.5774647887323944,0.11830985915492957,0.3323943661971831,0.22535211267605634,0.022535211267605635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
503,0.4,0.3795620437956204,0.20681265206812652,0.06326034063260341,0.24087591240875914,0.6155717761557178,0.1362530413625304,0.029197080291970802,1.0,0.058394160583941604,0.0,0.20437956204379562,0.15328467153284672,0.06569343065693431,0.3381995133819951,0.20437956204379562,0.48175182481751827,0.15815085158150852,0.0364963503649635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
504,0.27,0.9548387096774194,0.567741935483871,0.1935483870967742,0.45161290322580644,0.5483870967741935,0.1032258064516129,0.0,1.0,0.06451612903225806,0.0,0.06451612903225806,0.2,0.07096774193548387,0.5935483870967742,0.3870967741935484,0.6064516129032258,0.4,0.13548387096774195,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
505,0.46,1.0,0.5709219858156028,0.1099290780141844,0.33687943262411346,1.0,0.2730496453900709,0.0070921985815602835,0.8971631205673759,0.0673758865248227,0.1347517730496454,0.09929078014184398,0.14893617021276595,0.2553191489361702,0.6560283687943262,0.44680851063829785,0.7907801418439716,0.24468085106382978,0.14184397163120568,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
506,0.18,1.0,0.42567567567567566,0.02702702702702703,0.0945945945945946,0.3108108108108108,0.13513513513513514,0.0,0.4189189189189189,0.033783783783783786,0.06756756756756757,0.16891891891891891,0.05405405405405406,0.22972972972972974,0.2905405405405405,0.39864864864864863,0.9256756756756757,0.22972972972972974,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
507,0.27,0.6744186046511628,0.4883720930232558,0.07751937984496124,0.18604651162790697,1.0,0.015503875968992248,0.023255813953488372,0.8992248062015504,0.03875968992248062,0.0,0.2868217054263566,0.26356589147286824,0.03875968992248062,0.3798449612403101,0.5813953488372093,0.3178294573643411,0.4573643410852713,0.046511627906976744,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
508,0.23,1.0,0.4411764705882353,0.0,0.029411764705882353,0.35294117647058826,0.35294117647058826,0.0,0.6176470588235294,0.029411764705882353,0.14705882352941177,0.29411764705882354,0.23529411764705882,0.4117647058823529,0.6176470588235294,0.6470588235294118,0.9117647058823529,0.7058823529411765,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
509,0.34,0.8,0.075,0.0,0.225,0.475,0.075,0.0,1.0,0.0,0.075,0.1,0.05,0.175,0.35,0.125,0.825,0.3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
510,0.22,0.6875,0.25,0.0,0.0,0.46875,0.1875,0.0,1.0,0.0,0.0625,0.46875,0.0,0.46875,0.40625,0.46875,1.0,0.15625,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
511,0.29,0.6,0.2222222222222222,0.08888888888888889,0.08888888888888889,0.2,0.4222222222222222,0.0,1.0,0.0,0.08888888888888889,0.1111111111111111,0.2,0.17777777777777778,0.28888888888888886,0.28888888888888886,0.7555555555555555,0.3333333333333333,0.1111111111111111,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
512,0.43,1.0,0.5357142857142857,0.0,0.0,0.20238095238095238,0.047619047619047616,0.0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.03571428571428571,0.17857142857142858,0.42857142857142855,0.42857142857142855,0.17857142857142858,0.05952380952380952,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
513,0.27,0.4847560975609756,0.2530487804878049,0.10975609756097561,0.10670731707317073,0.9115853658536586,0.13719512195121952,0.012195121951219513,1.0,0.027439024390243903,0.027439024390243903,0.0701219512195122,0.09451219512195122,0.11890243902439024,0.551829268292683,0.3231707317073171,0.3384146341463415,0.2804878048780488,0.06402439024390244,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
514,0.53,0.5306122448979592,0.16326530612244897,0.061224489795918366,0.2653061224489796,0.5102040816326531,0.24489795918367346,0.0,1.0,0.0,0.061224489795918366,0.32653061224489793,0.16326530612244897,0.3877551020408163,0.24489795918367346,0.16326530612244897,0.9591836734693877,0.2653061224489796,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
515,0.53,0.425531914893617,0.2553191489361702,0.10638297872340426,0.0,0.44680851063829785,0.2765957446808511,0.0,1.0,0.0,0.0,0.0,0.06382978723404255,0.19148936170212766,0.40425531914893614,0.46808510638297873,0.10638297872340426,0.6170212765957447,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
516,0.24,1.0,0.5454545454545454,0.12727272727272726,0.18181818181818182,0.6,0.10909090909090909,0.0,0.5272727272727272,0.09090909090909091,0.03636363636363636,0.0,0.07272727272727272,0.18181818181818182,0.8,0.43636363636363634,0.6181818181818182,0.16363636363636364,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
517,0.49,0.39552238805970147,0.26865671641791045,0.05223880597014925,0.06716417910447761,0.48507462686567165,0.23880597014925373,0.03731343283582089,1.0,0.014925373134328358,0.0,0.03731343283582089,0.03731343283582089,0.08208955223880597,0.3283582089552239,0.16417910447761194,0.5970149253731343,0.1417910447761194,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
518,0.22,0.5111111111111111,0.16666666666666666,0.0,0.13333333333333333,0.3,0.36666666666666664,0.0,1.0,0.05555555555555555,0.05555555555555555,0.15555555555555556,0.05555555555555555,0.23333333333333334,0.4222222222222222,0.07777777777777778,0.5666666666666667,0.05555555555555555,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
519,0.62,0.09090909090909091,0.0,0.022727272727272728,0.0,0.6363636363636364,0.1590909090909091,0.0,1.0,0.0,0.06818181818181818,0.0,0.09090909090909091,0.06818181818181818,0.45454545454545453,0.0,0.45454545454545453,0.22727272727272727,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
520,0.19,1.0,0.5450236966824644,0.10426540284360189,0.12322274881516587,0.6824644549763034,0.24170616113744076,0.018957345971563982,0.5829383886255924,0.04265402843601896,0.014218009478672985,0.08056872037914692,0.061611374407582936,0.0947867298578199,0.35071090047393366,0.5592417061611374,0.6777251184834123,0.23696682464454977,0.05687203791469194,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
521,0.36,0.296875,0.125,0.0,0.0,0.484375,0.21875,0.0625,1.0,0.0,0.0625,0.140625,0.0625,0.140625,0.140625,0.203125,0.671875,0.40625,0.078125,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
522,0.5,0.11428571428571428,0.09795918367346938,0.13877551020408163,0.08979591836734693,1.0,0.06938775510204082,0.05714285714285714,0.6163265306122448,0.0326530612244898,0.0,0.02040816326530612,0.14285714285714285,0.0163265306122449,0.46530612244897956,0.1346938775510204,0.05714285714285714,0.12653061224489795,0.053061224489795916,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
523,0.56,0.41014799154334036,0.26215644820295986,0.021141649048625793,0.07610993657505286,0.6300211416490487,0.2219873150105708,0.016913319238900635,1.0,0.03171247357293869,0.080338266384778,0.09725158562367865,0.09725158562367865,0.14799154334038056,0.45665961945031713,0.20084566596194503,0.452431289640592,0.2536997885835095,0.05919661733615222,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
524,0.27,0.6621621621621622,0.36486486486486486,0.10810810810810811,0.17567567567567569,0.6486486486486487,0.28378378378378377,0.0,1.0,0.06756756756756757,0.0,0.13513513513513514,0.0945945945945946,0.14864864864864866,0.4189189189189189,0.32432432432432434,0.6216216216216216,0.10810810810810811,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
525,0.3,0.4818181818181818,0.16363636363636364,0.09090909090909091,0.05454545454545454,0.42727272727272725,0.33636363636363636,0.045454545454545456,1.0,0.0,0.045454545454545456,0.10909090909090909,0.0,0.15454545454545454,0.36363636363636365,0.33636363636363636,0.7090909090909091,0.2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
526,0.33,0.3221476510067114,0.1476510067114094,0.03691275167785235,0.0436241610738255,0.3624161073825503,0.1476510067114094,0.016778523489932886,1.0,0.02348993288590604,0.040268456375838924,0.10067114093959731,0.07718120805369127,0.12416107382550336,0.31208053691275167,0.18456375838926176,0.3187919463087248,0.2516778523489933,0.06375838926174497,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
527,0.18,0.90625,0.59375,0.0625,0.078125,1.0,0.21875,0.0,0.875,0.015625,0.125,0.0625,0.0625,0.171875,0.765625,0.65625,0.84375,0.28125,0.0625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
528,0.47,0.49295774647887325,0.11267605633802817,0.0,0.0,0.4225352112676056,0.23943661971830985,0.0,0.7746478873239436,0.0,0.0,0.22535211267605634,0.056338028169014086,0.43661971830985913,0.4647887323943662,0.29577464788732394,1.0,0.2535211267605634,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
529,0.29,0.32954545454545453,0.17045454545454544,0.0,0.0,0.48863636363636365,0.17045454545454544,0.0,1.0,0.0,0.0,0.09090909090909091,0.056818181818181816,0.18181818181818182,0.8409090909090909,0.2840909090909091,0.4318181818181818,0.2159090909090909,0.03409090909090909,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
530,0.3,0.45161290322580644,0.04838709677419355,0.0,0.0967741935483871,0.20967741935483872,0.3548387096774194,0.0,1.0,0.04838709677419355,0.08064516129032258,0.04838709677419355,0.04838709677419355,0.20967741935483872,0.5,0.016129032258064516,0.6935483870967742,0.22580645161290322,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
531,0.2,0.8047619047619048,0.46190476190476193,0.1380952380952381,0.2523809523809524,0.7309523809523809,0.24523809523809523,0.009523809523809525,1.0,0.02619047619047619,0.011904761904761904,0.11190476190476191,0.14761904761904762,0.1,0.40714285714285714,0.28809523809523807,0.6166666666666667,0.18095238095238095,0.10952380952380952,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
532,0.43,0.6055979643765903,0.3384223918575064,0.061068702290076333,0.1297709923664122,0.648854961832061,0.12213740458015267,0.027989821882951654,1.0,0.035623409669211195,0.05089058524173028,0.027989821882951654,0.08396946564885496,0.1272264631043257,0.5267175572519084,0.28498727735368956,0.539440203562341,0.27735368956743,0.035623409669211195,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
533,0.2,0.7016129032258065,0.3870967741935484,0.10483870967741936,0.14516129032258066,0.9516129032258065,0.18548387096774194,0.0,0.717741935483871,0.024193548387096774,0.03225806451612903,0.10483870967741936,0.03225806451612903,0.16129032258064516,0.25,0.24193548387096775,1.0,0.1693548387096774,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
534,0.45,0.18762475049900199,0.14171656686626746,0.013972055888223553,0.0718562874251497,0.48502994011976047,0.09381237524950099,0.023952095808383235,1.0,0.01996007984031936,0.059880239520958084,0.017964071856287425,0.06387225548902195,0.0718562874251497,0.36726546906187624,0.12974051896207583,0.2375249500998004,0.18363273453093812,0.023952095808383235,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
535,0.38,0.8181818181818182,0.6776859504132231,0.21074380165289255,0.4297520661157025,0.6611570247933884,0.024793388429752067,0.0,1.0,0.06198347107438017,0.01652892561983471,0.10330578512396695,0.19008264462809918,0.07851239669421488,0.6157024793388429,0.4669421487603306,0.3884297520661157,0.4090909090909091,0.09090909090909091,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
536,0.36,0.2416452442159383,0.14524421593830333,0.02570694087403599,0.055269922879177376,0.4537275064267352,0.14524421593830333,0.02056555269922879,1.0,0.015424164524421594,0.060411311053984576,0.07712082262210797,0.06683804627249357,0.09383033419023136,0.3380462724935733,0.14395886889460155,0.2763496143958869,0.15295629820051415,0.03598971722365039,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
537,0.31,0.6538461538461539,0.3141025641025641,0.01282051282051282,0.02564102564102564,0.42948717948717946,0.23076923076923078,0.0,1.0,0.02564102564102564,0.04487179487179487,0.0641025641025641,0.02564102564102564,0.05128205128205128,0.3782051282051282,0.3333333333333333,0.44871794871794873,0.38461538461538464,0.03205128205128205,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
538,0.53,0.06206896551724138,0.05517241379310345,0.0,0.034482758620689655,0.5172413793103449,0.05517241379310345,0.0,1.0,0.0,0.0,0.027586206896551724,0.15172413793103448,0.05517241379310345,0.4896551724137931,0.09655172413793103,0.08275862068965517,0.16551724137931034,0.034482758620689655,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
539,0.28,0.660377358490566,0.29245283018867924,0.1509433962264151,0.12264150943396226,0.5471698113207547,0.22641509433962265,0.0,1.0,0.02830188679245283,0.0,0.03773584905660377,0.0660377358490566,0.0660377358490566,0.39622641509433965,0.44339622641509435,0.5471698113207547,0.25471698113207547,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
540,0.19,0.6460674157303371,0.7584269662921348,0.42696629213483145,0.9101123595505618,1.0,0.06741573033707865,0.02247191011235955,0.7078651685393258,0.07303370786516854,0.016853932584269662,0.0449438202247191,0.38764044943820225,0.06741573033707865,0.4438202247191011,0.39325842696629215,0.24719101123595505,0.21910112359550563,0.02247191011235955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
541,0.21,0.3135593220338983,0.16101694915254236,0.18220338983050846,0.2288135593220339,1.0,0.1864406779661017,0.0211864406779661,0.7627118644067796,0.046610169491525424,0.01694915254237288,0.0423728813559322,0.21610169491525424,0.038135593220338986,0.2796610169491525,0.22033898305084745,0.2076271186440678,0.1652542372881356,0.046610169491525424,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
542,0.33,0.6229508196721312,0.26885245901639343,0.07540983606557378,0.09180327868852459,0.5672131147540984,0.2,0.0,1.0,0.009836065573770493,0.06229508196721312,0.07213114754098361,0.05573770491803279,0.1377049180327869,0.4819672131147541,0.24918032786885247,0.5672131147540984,0.2360655737704918,0.029508196721311476,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
543,0.44,0.6923076923076923,0.28205128205128205,0.0,0.10256410256410256,0.3333333333333333,0.48717948717948717,0.0,1.0,0.0,0.1282051282051282,0.10256410256410256,0.0,0.3076923076923077,0.5384615384615384,0.28205128205128205,0.7948717948717948,0.2564102564102564,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
544,0.27,1.0,0.6206896551724138,0.1482758620689655,0.22413793103448276,0.5448275862068965,0.09655172413793103,0.0,0.4068965517241379,0.041379310344827586,0.010344827586206896,0.17586206896551723,0.15517241379310345,0.041379310344827586,0.32068965517241377,0.4724137931034483,0.41724137931034483,0.25862068965517243,0.0896551724137931,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
545,0.36,1.0,0.42696629213483145,0.0,0.056179775280898875,0.25842696629213485,0.24719101123595505,0.0,0.7415730337078652,0.0449438202247191,0.0,0.8876404494382022,0.0,0.12359550561797752,0.23595505617977527,0.8089887640449438,0.9325842696629213,0.2696629213483146,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
